trial,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,f1_macro,accuracy
163,800,0.016203877095931574,24,1.0,1.0,8.370117177004974e-06,2.1934065459777607,0.0011800038600070536,0.4473413543060946,0.5037265068049255
164,700,0.014787706694739009,23,1.0,1.0,5.902713882450043e-06,2.2984802578896026,0.0011341074258224518,0.4412599884294719,0.5003240440699935
165,700,0.015087044378090818,23,1.0,1.0,1.346865339187769e-05,2.5053967765747487,0.00224086600504922,0.44846384353410945,0.5085871678548283
166,700,0.0156764864669337,24,1.0,1.0,1.5290163583822598e-06,2.226763251419385,0.0014863315097871637,0.44773700050135173,0.5051847051198963
167,800,0.01746155829548889,22,1.0,1.0,1.705669736324693e-05,2.250412949719055,0.0018444464629383218,0.4462330845036351,0.504050550874919
168,700,0.011088739234544199,22,1.0,1.0,7.665152896815933e-06,2.2767652720697975,0.0011452982164771321,0.4450003817937154,0.5021062864549579
169,600,0.010547814456018028,21,1.0,1.0,2.6191983574524415e-06,2.3276387648803425,0.0014197173518785834,0.4468801644143145,0.5063188593648736
170,700,0.015509326218305397,24,1.0,1.0,2.486280878454801e-05,2.2097343280290818,0.01381514098486814,0.4427080144514515,0.5009721322099806
171,700,0.01685835705661413,23,1.0,1.0,1.155944476504841e-05,2.4717756874609615,0.0016513463121434397,0.447814497281353,0.5061568373298768
172,700,0.015191209435574416,23,1.0,1.0,0.011723357587249449,2.5567431282663455,0.0022670877266014696,0.44330015625119407,0.5042125729099157
173,800,0.015119381936922586,23,1.0,1.0,1.4191556013114084e-05,2.42197210439391,0.0028048821845339,0.44805734380555756,0.5069669475048607
174,700,0.011614917152149004,22,1.0,1.0,3.560872171599133e-05,2.288299804265093,0.0010826452767064483,0.44458802692071364,0.5024303305249513
175,900,0.019799150313571774,23,1.0,1.0,0.08277502341691968,2.311074773074251,0.007880246053120111,0.44419724389941057,0.504050550874919
176,600,0.013830741890313901,21,1.0,1.0,3.5356986043688586e-06,2.268138987753643,0.0033587899712411128,0.44892181521277036,0.5061568373298768
177,600,0.014559769755924773,20,1.0,1.0,5.955295044448463e-07,2.266840836955462,0.0033912797728948927,0.44275255765240634,0.5011341542449773
178,600,0.014323956405998662,21,1.0,1.0,2.3238971161043896e-06,2.2528597232004826,0.010897664247057666,0.44757843619625387,0.5048606610499028
179,1400,0.013129778995314192,21,1.0,1.0,0.12504075615721663,2.2340500720791803,0.0013826215040503354,0.44381480954436997,0.5055087491898899
180,1200,0.014034441631084742,20,1.0,1.0,0.006692676474920529,2.354416958524306,0.001023217269850401,0.4458658449368161,0.505346727154893
181,700,0.01612207451813933,22,1.0,1.0,3.443410648562778e-06,2.2903212206800525,0.0022947387654349356,0.44582471832695764,0.5045366169799093
182,600,0.021564201674557065,21,1.0,1.0,0.00010747348486061205,2.5117397054194592,0.001759892495101322,0.44589596619074606,0.5050226830848995
183,700,0.013717734899989419,22,1.0,1.0,8.174937116712073e-06,2.26633348595728,0.0026335711219109244,0.4469747938598649,0.5037265068049255
184,1100,0.010890137641922504,24,1.0,1.0,4.3171109444590804e-06,2.4559153528058193,0.01982888098100011,0.4478363716516793,0.5058327932598834
185,600,0.012222246385733299,23,1.0,1.0,0.0006873171491490126,2.307051364091163,0.004317543520011346,0.44635322457443677,0.5048606610499028
186,700,0.015447617453139701,22,1.0,1.0,2.5352890978930185e-05,2.4857178840593113,0.0012850430385655685,0.446653309300709,0.5071289695398574
187,600,0.03031368684360999,24,0.9,1.0,7.511885710520313e-07,2.5147410479993995,0.002045294291062099,0.4400394699507668,0.508749189889825
188,500,0.014682008960639245,23,1.0,1.0,8.890725678175253e-05,2.2430846150662704,0.0032782728966755355,0.4439817423727542,0.5021062864549579
189,700,0.010311187836096674,21,1.0,1.0,0.03809962520915155,2.332768191906904,0.009526808378675134,0.4487766150739749,0.5079390797148412
190,600,0.010502194673380219,21,1.0,1.0,0.054332328579155646,2.3350775335843914,0.0070324897897107936,0.44663095954237964,0.5063188593648736
191,700,0.01023331516346829,21,1.0,1.0,0.002852559746955706,2.275646950020124,0.008557186285676602,0.4448379344280013,0.5029163966299417
192,800,0.011199287940057107,21,1.0,1.0,0.034399094622904254,2.311659257503216,0.009893566235736482,0.44568662988808544,0.505346727154893
193,700,0.010755958945038342,22,1.0,1.0,0.027006505472219968,2.2950245850409683,0.013852613553210201,0.4486671195122294,0.5055087491898899
194,700,0.010833883468387873,22,1.0,1.0,0.03664741251702966,2.291120677412695,0.011493503583669221,0.4477195993479342,0.5058327932598834
195,700,0.01020218881031033,22,1.0,1.0,0.025600428475755825,2.324611569500242,0.014339469364126809,0.44855063175850135,0.5072909915748541
196,700,0.010218290285547573,22,1.0,1.0,0.025285389561247578,2.33263625619503,0.015016020400547298,0.4451367166945441,0.5042125729099157
197,700,0.010671246213909812,22,1.0,1.0,0.01566480165232719,2.2596907445906624,0.013491191267739639,0.44494965332661063,0.5024303305249513
198,700,0.010008653654945859,21,1.0,1.0,0.07178000332968854,2.3508281840532184,0.0098310429021221,0.44458827708584364,0.5048606610499028
199,1800,0.010410299475481367,22,1.0,1.0,0.010452823508083992,2.391081729617952,0.012218260377701538,0.44556997589377084,0.5048606610499028
200,700,0.010321180102404045,21,1.0,1.0,0.019961886462715055,2.283119083589545,0.017651438490103734,0.444516720466723,0.5035644847699287
