trial,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,f1_macro,accuracy
51,900,0.0647103679891654,90,12,40,0.6,1.0,0.0024634898572292395,0.025376436583049812,0.4173468544793255,0.5228451069345431
52,800,0.06716788020990763,80,12,50,0.6,1.0,0.004613665700167589,0.027956486751559123,0.4141080908615529,0.5234931950745302
53,800,0.0680439906461869,70,12,40,0.6,1.0,0.004809590350584477,0.01215172308401959,0.4100476474298316,0.5233311730395334
54,1100,0.08924023767988916,80,12,50,0.6,1.0,0.002982032976970293,0.04378254287745647,0.4111350919563706,0.5217109526895658
55,700,0.07206341622615374,60,12,50,0.6,1.0,0.0015307736817240481,0.01403335990237348,0.4102953612065871,0.5246273493195075
56,900,0.0661361187865225,90,12,40,0.6,1.0,0.004504225028806122,0.008824888436333623,0.41547329328400356,0.5225210628645496
57,1100,0.08119415576822465,90,12,30,0.6,1.0,0.0012411011634257737,0.007684049777212983,0.4105988560565608,0.5207388204795852
58,1000,0.053252653169164554,90,7,40,0.6,1.0,0.0027315211276924575,0.015484339527537508,0.40615881128337494,0.5246273493195075
59,900,0.010285375315044257,50,12,40,0.6,0.9,0.3929303927660811,0.0027904515331882954,0.4046877936934892,0.5241412832145171
60,800,0.061880244726311304,90,11,30,0.7,1.0,0.008239521327695936,0.03387879641787145,0.4079267948986834,0.5191186001296176
61,800,0.06516298660257863,80,12,50,0.6,1.0,0.003574734324253213,0.024802142449700693,0.41506604825738097,0.5249513933895009
62,700,0.07583662818438448,70,12,50,0.6,1.0,0.005597167871706056,0.05428410523920524,0.41105753062540723,0.5236552171095269
63,600,0.06656594906127196,80,11,20,0.6,1.0,0.003605810296627764,0.009075520455590251,0.40774476743135857,0.5207388204795852
64,1100,0.09233368386203757,90,12,60,0.6,0.9,0.0024056347961935315,0.005009599597830024,0.4116256157556797,0.5220349967595593
65,900,0.026519121513608163,70,12,40,0.6,1.0,0.003491531483064803,0.036219775869421524,0.40904458828475926,0.5247893713545042
66,1000,0.05976372067983245,80,12,50,0.7,1.0,0.0020146416065222926,0.02256636281677473,0.41287074300357035,0.5225210628645496
67,1300,0.08164880805109892,100,11,40,0.8,0.9,0.012398034647410312,0.17946685395812675,0.4076744839342206,0.5192806221646143
68,800,0.012714723849999773,90,11,60,0.9,1.0,0.0010333851807515797,0.011751219145483062,0.41470868930241905,0.5217109526895658
69,600,0.011749526607062525,90,11,60,0.9,1.0,0.001000597503402715,0.010995976806952317,0.4153230748305233,0.5218729747245625
70,600,0.022508785688795094,50,12,60,0.9,1.0,0.0014444427914599449,0.01575615451282976,0.4090666184849936,0.5270576798444588
71,900,0.01144796309287988,90,11,60,0.9,1.0,0.001177545536310363,0.010715593518165705,0.41441869912524926,0.5210628645495787
72,600,0.01386491457031898,90,11,70,1.0,1.0,0.0018914910920732506,0.006788279850839428,0.41740007908871335,0.5228451069345431
73,500,0.013952312434862167,110,12,70,1.0,1.0,0.0019246168204030386,0.005869959063138618,0.4199827500249938,0.5223590408295529
74,500,0.014682066301930896,110,11,80,1.0,1.0,0.0018477174211505307,0.0016322591728636009,0.4143705349867741,0.5179844458846403
75,600,0.012609678654985863,100,12,70,1.0,1.0,0.0010041275274760857,0.006889540464264776,0.41833463271070553,0.5207388204795852
76,500,0.01623605326766344,100,12,70,1.0,1.0,0.0014007438520874508,0.005910418138168706,0.42041925842243116,0.5226830848995463
77,500,0.01617111286248706,100,12,70,1.0,1.0,0.0014355164637709136,0.006202114917027949,0.42018288248241625,0.5217109526895658
78,500,0.014898210544417924,100,12,70,1.0,1.0,0.0013925684136341686,0.0061516822155651225,0.4194515581262353,0.5223590408295529
79,500,0.01684146396616862,110,12,70,1.0,1.0,0.0014160242078584593,0.006195562683573301,0.421792451030949,0.5225210628645496
80,500,0.017659248648771674,110,12,70,1.0,1.0,0.0014094554497347956,0.005670530479192921,0.42059424815612756,0.5207388204795852
81,500,0.017326979243786813,110,12,70,1.0,1.0,0.001386993081674292,0.006002129939742557,0.4200617664342834,0.5218729747245625
82,500,0.01781403523412762,110,12,70,1.0,1.0,0.0014172179445240472,0.00555034834528418,0.4205540611390009,0.5225210628645496
83,500,0.01729146165839746,110,12,70,1.0,1.0,0.0013066358481305942,0.005113715520845238,0.4188765857861975,0.5199287103046014
84,500,0.01732656637491038,110,12,80,1.0,1.0,0.001360337715152486,0.004812495867680602,0.41782449739112176,0.5200907323395982
85,500,0.01789338263528076,120,12,70,1.0,1.0,0.001330254852146122,0.003106938394157034,0.420024294001027,0.5205767984445885
86,500,0.01820538376863748,120,12,70,1.0,1.0,9.191048167394738,0.0033380531550965225,0.408137067473582,0.5260855476344782
87,500,0.015888963507580102,120,12,90,1.0,1.0,0.0016069366174310442,0.0021091023341180443,0.4214538550405711,0.520252754374595
88,500,0.01615994988214301,120,12,90,1.0,1.0,0.00175709530680473,0.002067090971360241,0.42280386749968385,0.5217109526895658
89,600,0.020160633324340285,120,12,90,1.0,0.9,0.0016033275016497277,0.001079179258184129,0.418974971720377,0.5189565780946209
90,700,0.016499182769535003,120,12,100,1.0,1.0,0.0029609309734551703,0.0017280510625461386,0.4200729978520079,0.5200907323395982
91,600,0.016097952142093294,120,12,100,1.0,1.0,0.002892408570867047,0.001624030353546396,0.4200810391005397,0.5207388204795852
92,700,0.01616704052649975,120,5,100,1.0,1.0,0.002813895034982751,0.0023777667023227615,0.4035851419215854,0.5270576798444588
93,600,0.0165322092198021,130,12,100,1.0,1.0,0.002259418799837426,0.0015284727014721604,0.4211226770446892,0.520252754374595
94,600,0.016112299581463204,120,12,100,1.0,1.0,0.0022808343427369623,0.0014992588286323939,0.4179859538443696,0.5186325340246274
95,700,0.020879444948520943,130,12,90,1.0,1.0,0.002964828454393236,0.0015768278791062692,0.42408679958892326,0.520900842514582
96,600,0.02227777226777171,130,12,90,1.0,1.0,0.0021851998997636244,0.0012338809590518862,0.42163698810669964,0.5197666882696047
97,500,0.021603898480854356,130,6,90,1.0,1.0,0.0022242124355593648,0.0013499473634459695,0.4043888396728968,0.5262475696694751
98,600,0.023859280157061315,130,12,90,1.0,1.0,0.0017165976685288374,0.0020406348605156604,0.42179425856118397,0.5196046662346079
99,600,0.023762000300772666,130,12,90,1.0,1.0,0.0017554243836766738,0.0023800800926152316,0.42113583379580666,0.5200907323395982
100,700,0.025042149513989965,130,11,90,1.0,1.0,0.0019079627985379795,0.0021304044643618986,0.4161718733367789,0.5189565780946209
101,600,0.019296248655548597,130,12,90,1.0,1.0,0.0016788667156498233,0.0010041573984507456,0.41813266236892926,0.5187945560596241
102,600,0.029868579302016522,140,12,80,1.0,1.0,0.00342563257530315,0.003873543223968443,0.41861688266923786,0.518146467919637
103,700,0.024730977244833523,140,12,90,1.0,1.0,0.9146841486233218,0.0027495307340892924,0.4259760985590894,0.5196046662346079
104,700,0.024328043086576528,130,12,90,1.0,1.0,0.5656917182903363,0.002618386823041692,0.4222930181666345,0.5192806221646143
105,700,0.023714983575578327,140,12,90,1.0,1.0,1.9041502311634553,0.0024592266153735613,0.4236928185462909,0.5197666882696047
106,700,0.022671677879009318,140,12,90,1.0,1.0,1.4843488913895917,0.0023078229417123107,0.425348713341229,0.5204147764095917
107,700,0.0227855785211345,140,12,90,1.0,0.9,0.8481083731943747,0.002495644815277799,0.4192903903833363,0.518146467919637
108,700,0.024451424555224612,140,11,90,1.0,1.0,2.735675382250096,0.001960248035385506,0.41596871126930574,0.5217109526895658
109,800,0.024471070806055782,140,12,90,1.0,1.0,0.8990028033566964,0.0012724166986300407,0.4270625799541454,0.5204147764095917
110,800,0.02713374993853364,140,12,80,1.0,1.0,0.948442608306578,0.0012596237461543456,0.4205681292922958,0.5183084899546339
111,700,0.023990542222102534,130,12,90,1.0,1.0,1.7414130417558065,0.0041247163266332374,0.42374348260053507,0.5204147764095917
112,700,0.029143471000877955,150,12,90,1.0,1.0,1.4461651583329034,0.0019630649408971406,0.4252841627663469,0.520900842514582
113,700,0.03113703792469436,150,12,90,1.0,1.0,1.7322881804181194,0.004072369863309231,0.42573220668767614,0.5205767984445885
114,700,0.030025693370030825,150,12,90,1.0,1.0,1.7317316160669098,0.0028794509648929316,0.4251837868915575,0.5210628645495787
115,800,0.030826775501315826,150,12,90,1.0,1.0,1.6734721500335001,0.004054908384409567,0.4274848142830992,0.5212248865845756
116,800,0.03160412545989845,150,12,90,1.0,1.0,1.7146702952229247,0.004129662262001412,0.4256405648059258,0.5205767984445885
117,800,0.03037785796770841,150,11,90,1.0,1.0,1.6932125618266112,0.004176413570052435,0.42193775262907857,0.5213869086195723
118,800,0.035187944936819274,150,12,80,1.0,1.0,4.283772714703555,0.0030481591879176254,0.41676476309469423,0.524303305249514
119,700,0.03283878661118794,150,12,100,1.0,1.0,1.4659013015057347,0.004190824492310804,0.4262005246663547,0.5191186001296176
120,700,0.032586980055430835,150,12,100,0.9,1.0,1.5609224121297995,0.0040252197369290725,0.42081406764304496,0.5213869086195723
121,800,0.028690504444563288,150,12,100,1.0,1.0,1.0869266347209663,0.003424245223246142,0.42775026004343353,0.5220349967595593
122,800,0.02881119418763771,150,12,100,1.0,1.0,1.0145542865565778,0.0034164334156379685,0.4211349330037156,0.5194426441996112
123,700,0.02556255244864584,150,12,100,1.0,1.0,2.0646513195380276,0.002968856855238054,0.42696177961291576,0.5223590408295529
124,800,0.02614179941271157,150,12,100,1.0,1.0,1.2383620963716162,0.0028943638744779207,0.4215886430034843,0.5186325340246274
125,800,0.037020567180279136,150,12,100,1.0,1.0,2.673634747954212,5.305363244902715,0.4165503959477306,0.5210628645495787
126,700,0.02827789897506381,150,11,100,1.0,1.0,0.6804537167939178,0.004395921990922799,0.4177290794242965,0.5196046662346079
127,700,0.03137557019836844,140,12,90,1.0,1.0,2.1196167429917945,0.0035327138706179187,0.4225974291070947,0.5233311730395334
128,900,0.033434577179253945,150,12,90,1.0,1.0,3.688145179898599,0.0018462197366209503,0.4091886119518991,0.5225210628645496
129,700,0.025724156917000078,140,11,100,1.0,1.0,1.4090315877120776,0.002900891118064871,0.4246632059366852,0.522197018794556
130,800,0.02588037810131638,140,11,100,1.0,1.0,1.273812355856526,0.0029004707778780385,0.41830405051951863,0.5207388204795852
131,700,0.029796909450797816,150,12,100,1.0,1.0,1.6092717022104561,0.004256046573103097,0.427148555144484,0.5200907323395982
132,700,0.029337694486023486,150,12,100,1.0,1.0,1.3757256307469143,0.008153900820305721,0.4268261074806399,0.5194426441996112
133,800,0.029642235871898393,150,12,100,1.0,1.0,1.3696497105279264,0.0080675062086163,0.4236194633701875,0.5204147764095917
134,700,0.031264924347557496,150,12,100,1.0,1.0,2.277439665474308,0.0034857455324733655,0.41969930230799796,0.5179844458846403
135,800,0.02778199817323907,150,12,100,1.0,1.0,1.0088477194768846,0.004785633095688031,0.42438282925339293,0.5213869086195723
136,700,0.03537602479264457,140,12,100,1.0,1.0,0.7347664576518814,0.002924102087812895,0.42534626928659636,0.5212248865845756
137,800,0.03516539892106387,150,12,100,1.0,1.0,0.7231455372299346,0.003789256430065702,0.42584027483196224,0.521548930654569
138,900,0.03511272643461265,150,12,100,1.0,1.0,0.5407777247241091,0.0037648905708516306,0.42094397068231687,0.521548930654569
139,800,0.03797967602734,140,12,100,1.0,0.9,0.7618981115832713,0.0044055089282076364,0.4180052790191873,0.5194426441996112
140,800,0.041221237671814,140,12,100,0.9,1.0,0.3641828619240995,0.002345026591968133,0.41606594896937493,0.5189565780946209
141,700,0.03184032113737915,150,12,100,1.0,1.0,1.050985059701965,0.0032667964926784425,0.4218668186754802,0.5192806221646143
142,700,0.033339669113959546,150,12,100,1.0,1.0,3.047382631488361,0.007377380644716088,0.41621905931565034,0.5207388204795852
143,900,0.02877831858290394,150,12,80,1.0,1.0,0.5967027901387405,0.0018072969245888654,0.4212329981467548,0.5176604018146468
144,800,0.036558425539786124,140,12,90,1.0,1.0,1.1624395101899292,0.0026613515946583995,0.4252381398111818,0.5212248865845756
145,800,0.03687562559891602,140,12,100,1.0,1.0,0.4605889532398493,0.005073051163879446,0.42341843060736245,0.5204147764095917
146,800,0.0406337262628438,140,12,90,1.0,1.0,0.7875795056667017,0.0025260412086292755,0.4254632499368232,0.5191186001296176
147,900,0.042928313122655035,150,12,100,1.0,1.0,0.7464435124955664,0.0012570724640018056,0.42794958571582226,0.5212248865845756
148,900,0.04276502083158382,140,12,100,1.0,1.0,0.7677203919183786,0.003942180550871268,0.4277890939182771,0.520900842514582
149,900,0.044254879724857435,150,12,100,1.0,1.0,0.9164791794363586,0.0012538838054254047,0.42594252437156777,0.5210628645495787
150,900,0.04445933629114544,150,12,100,1.0,1.0,0.8352442367365338,0.0012957819193508688,0.4237122115716459,0.521548930654569
151,900,0.0425459875716617,150,12,100,1.0,1.0,2.331328425250737,0.0013302274007350452,0.4211712030096828,0.5205767984445885
152,900,0.041840003306332765,150,12,100,1.0,1.0,0.17740814056919083,0.003765284399908469,0.4156251542542145,0.5176604018146468
153,900,0.045597611157571154,140,12,100,1.0,1.0,0.8986913465617278,0.001533794073786985,0.4221492652189823,0.5212248865845756
154,800,0.04893769567604445,20,12,100,1.0,1.0,1.1574525259202464,0.0022736298797834103,0.40053758359121416,0.5267336357744653
155,1000,0.03961107658933308,140,12,90,1.0,1.0,2.049720856265045,0.0010278645655655554,0.42810027221888586,0.5226830848995463
156,1000,0.03958921417540755,150,8,100,1.0,1.0,1.9757709783870772,0.0010992748048332557,0.41638353281559515,0.5251134154244977
157,1000,0.047300688752012536,150,12,90,1.0,1.0,5.528274069416136,0.00132486594870437,0.40814777177475087,0.524303305249514
158,1000,0.040021832072656464,140,12,100,1.0,1.0,0.6102060223907079,0.0010211845717672924,0.42225058545491406,0.5184705119896306
159,800,0.034327275395062896,150,12,90,1.0,1.0,0.47877625214800185,0.004669277887659559,0.41746460908304445,0.5189565780946209
160,900,0.026978991952288537,140,12,100,1.0,1.0,0.6975641462508044,0.0015497712686604872,0.42262455431876234,0.5204147764095917
161,800,0.04428063882332003,140,12,90,1.0,1.0,1.4659104962902034,0.0018536829278155572,0.42007020776083787,0.5178224238496435
162,800,0.031103723899592765,150,12,90,1.0,1.0,3.183969100949419,0.0034586071028187707,0.41286195541352977,0.5210628645495787
163,900,0.038521718249015555,140,12,90,1.0,1.0,2.3971804465331217,0.0024190536280014824,0.41962294604263395,0.5204147764095917
164,800,0.0324979794964952,150,12,100,1.0,1.0,1.1629588386804004,0.0011831915598142393,0.4272184121634984,0.5231691510045366
165,800,0.03274616558498737,150,12,100,1.0,1.0,1.159311171024193,0.0010248522772717836,0.4245195087015225,0.5210628645495787
166,900,0.02786595950681556,150,12,100,1.0,1.0,0.8800892808574667,0.001227914561635516,0.4255140186584258,0.522197018794556
167,900,0.02795380748134327,150,12,100,1.0,1.0,1.804636645009183,0.0012469622720555822,0.42461239313015176,0.520252754374595
168,900,0.032075709654571315,150,12,100,1.0,1.0,0.9064539579843188,0.0011541060816451943,0.42638040238263414,0.5218729747245625
169,1000,0.03206519602038662,150,12,100,1.0,1.0,1.0453947040324165,2.4627911559588505,0.4197796291650904,0.5174983797796501
170,1000,0.03378282080840754,150,12,100,1.0,1.0,1.2711426967955517,0.0017694211320426999,0.42836272079917825,0.5217109526895658
171,1100,0.034325195541475784,150,12,100,1.0,1.0,1.2363340328719699,0.0014762305746745727,0.4259541569854344,0.5207388204795852
172,1100,0.03396229374281968,150,12,100,1.0,1.0,1.2861588557424,0.0014734972745960697,0.4275049191947112,0.5220349967595593
173,1200,0.03447148854474527,150,12,100,1.0,1.0,1.264358172826309,0.0014813070441674022,0.4266336866283136,0.5191186001296176
174,1200,0.03453020594037864,150,12,100,1.0,1.0,1.2147474778168925,0.0014822849810746529,0.427701215713471,0.5226830848995463
175,1200,0.03392156931674759,150,12,100,1.0,1.0,1.2887859012608978,0.0015762775808796851,0.4267166085985714,0.520900842514582
176,1200,0.03348432359425017,150,12,100,1.0,1.0,1.3014573390192523,0.0017416290625865433,0.4280351275172258,0.5225210628645496
177,1200,0.03616272452079775,150,12,100,1.0,1.0,1.3936323356713813,0.0017247470024804041,0.42351289051474444,0.5191186001296176
178,1200,0.03367673955232358,150,12,100,1.0,1.0,2.008533488661631,0.0010233660113958402,0.42856379866192357,0.5225210628645496
179,1200,0.03776759056188618,150,12,100,1.0,1.0,2.212942277168468,0.0010159937000053664,0.42269995821768847,0.5236552171095269
180,1300,0.03351386638907919,150,12,100,1.0,1.0,1.1443770857714368,0.0014925800400073018,0.41826057317094084,0.5207388204795852
181,1100,0.03302261917367079,150,12,100,1.0,1.0,1.5600864173956395,0.0011547599772234992,0.4261416231606763,0.5196046662346079
182,1200,0.029797038571451977,150,12,100,1.0,1.0,1.9017347614277216,0.0017488319067606773,0.4248802318722533,0.5192806221646143
183,1100,0.030280383246036373,150,12,100,1.0,1.0,1.2927142644161598,0.001417714557162436,0.42402056005515226,0.5199287103046014
184,1300,0.03381726145759357,150,12,100,1.0,1.0,2.549515179301246,0.0019049084667000869,0.419650602759363,0.5200907323395982
185,1200,0.0322859996633594,150,12,100,1.0,1.0,1.5345278180853248,0.0011604412987886845,0.42278300788140016,0.5171743357096565
186,1200,0.03598646549591061,150,7,100,1.0,1.0,2.0243246193299997,0.0016143635957154713,0.40898796215333894,0.5259235255994815
187,1100,0.0384959017823226,140,12,100,1.0,1.0,1.05076457131292,0.0013104160835778632,0.42257512442347406,0.5218729747245625
188,1300,0.030159032679723568,150,12,100,1.0,1.0,1.3028204131532204,0.0019347520386219078,0.425417681709027,0.520252754374595
189,1200,0.032312763566015534,30,12,100,1.0,1.0,1.6649716702841204,0.0011009182014105853,0.4049699831163487,0.5275437459494491
190,1100,0.034531261538159684,150,12,100,1.0,1.0,1.0450631839306497,0.0010024317541118743,0.42318897085609325,0.5207388204795852
191,1100,0.032886655449520186,150,12,100,1.0,1.0,1.48428841039735,0.0012148030744957498,0.42558993568722386,0.5205767984445885
192,1200,0.03104471691731438,150,12,100,1.0,1.0,1.9263734417854788,0.0015005849180330128,0.4259243974224118,0.5223590408295529
193,1100,0.03380217738610897,150,12,100,1.0,1.0,1.5038112713731318,0.0013999987046668103,0.424920209085137,0.5199287103046014
194,1200,0.028868849340633076,150,12,100,1.0,1.0,1.2058859899203132,0.0017173097665623349,0.42792210602286923,0.520900842514582
195,1200,0.028503459972165773,140,12,100,1.0,1.0,1.263204547906754,0.001760936075217883,0.42130736876162417,0.5186325340246274
196,1300,0.02667771736272212,150,12,100,1.0,1.0,0.9205472799045733,0.0021019696365531157,0.4266022896116892,0.5220349967595593
197,1300,0.02683878497491779,140,12,100,1.0,1.0,0.8514314490112971,0.0021225497127753575,0.4208446299558329,0.5207388204795852
198,1300,0.02521746612345596,150,12,100,1.0,1.0,1.0182861973876436,0.0017371751041393776,0.42139821533977573,0.5204147764095917
199,1400,0.029152135956040524,150,12,100,1.0,1.0,0.751790406118678,0.0021393753183538556,0.42722546807834433,0.5218729747245625
200,1400,0.02871527273508878,150,12,100,1.0,1.0,0.08803961452110728,0.002049409420411023,0.4184942678927824,0.5183084899546339
201,1400,0.029799202083951152,150,12,100,1.0,1.0,0.6528758043094551,0.0014160328690897162,0.42152044370265784,0.520900842514582
202,1200,0.02701671499781133,150,12,100,1.0,1.0,0.7743321699567919,0.0016933199551008823,0.42505135743378447,0.5199287103046014
203,1200,0.03620878558386361,150,12,100,1.0,1.0,1.1345659359696374,0.0022396460419110225,0.4201061637356445,0.5176604018146468
204,1500,0.03135076974074595,150,12,100,1.0,1.0,0.9150997410708502,0.0012204009664416307,0.4262055308224706,0.5213869086195723
205,1200,0.02590354942495062,140,12,100,1.0,1.0,1.2116057170484373,0.0015571719310935302,0.4227316223440944,0.518146467919637
206,1300,0.029390167372003218,150,12,100,1.0,1.0,0.5300590138126201,0.0020157353115108027,0.420757539047876,0.5213869086195723
207,1000,0.02774560327513481,150,12,100,1.0,1.0,3.6501590701407043,0.0012736540679542366,0.41412821716461373,0.5225210628645496
208,1200,0.0311556174238124,150,12,100,1.0,1.0,0.8275260388063593,0.0010136694880228461,0.4250915713538343,0.5189565780946209
209,1400,0.03478823445654127,140,12,100,1.0,1.0,2.888593522060413,0.0014499863529970217,0.4166729109936855,0.5207388204795852
210,1400,0.037417539400728825,150,12,100,0.8,1.0,2.0340729204256314,0.0024788051498991995,0.42336085262502804,0.5196046662346079
211,1600,0.03039157134790756,150,12,100,1.0,1.0,0.9482547825296226,0.0012435457284908696,0.4260255200599132,0.5213869086195723
212,1300,0.031663844328674105,150,12,100,1.0,1.0,0.6631121849133057,0.001750924831811163,0.4241495340699925,0.5212248865845756
213,1200,0.029413597238878226,150,12,100,1.0,1.0,0.954789506650677,0.0010062918014492163,0.42154893135647303,0.520252754374595
214,1100,0.026682540283784563,150,12,100,1.0,1.0,1.2816917214225083,0.0012460313710156241,0.42287028540663024,0.5200907323395982
215,1500,0.03177281212993392,150,12,100,1.0,1.0,0.764987580229783,0.0014594217441474902,0.4168801887905798,0.5204147764095917
216,1500,0.034981911055549285,150,12,100,1.0,1.0,1.070390095520639,0.0020919393557419855,0.42785899009436995,0.5205767984445885
