trial,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,f1_macro,accuracy
112,500,0.03196356076052978,180,20,100,1.0,1.0,0.05235222539184532,0.4467621551085525,0.42397841483298754,0.5184705119896306
113,600,0.03235860078715973,170,23,100,1.0,1.0,0.06488679394847452,0.34499102260609504,0.42895744751258885,0.520252754374595
114,600,0.026057004867148705,150,23,110,1.0,1.0,0.0010836117161267004,0.33381440378090504,0.42586125478083875,0.5200907323395982
115,600,0.03711818621761879,170,24,100,1.0,1.0,0.08374637993382111,0.2842460063237689,0.4270991045259956,0.5200907323395982
116,700,0.032813062621491286,170,23,100,1.0,1.0,0.04285057868007642,0.18999347093415922,0.424972266954528,0.5184705119896306
117,500,0.03432166861614785,170,22,110,1.0,1.0,0.022370503725906803,0.38383206353375193,0.4260765665699166,0.5205767984445885
118,1700,0.030128953885257666,160,23,100,1.0,1.0,0.030168266986066065,0.4104920988042205,0.42182602652868245,0.5152300712896954
119,700,0.02903772539594148,200,21,100,1.0,1.0,0.016346986311906644,0.23448741983904242,0.42603935377328633,0.518146467919637
120,500,0.026860435751993764,180,24,110,1.0,1.0,0.01263610569784728,0.29917813034881835,0.4204560650254026,0.5191186001296176
121,600,0.03814020748045701,170,24,100,1.0,1.0,0.08034119319747585,0.2708634908667347,0.4251134933870835,0.5192806221646143
122,1900,0.04126028602888231,160,24,100,1.0,1.0,0.06559498529492998,0.3450315723684103,0.429165805794953,0.5200907323395982
123,1900,0.04293886643906463,160,23,100,1.0,1.0,0.06034547663397482,0.3550270460683885,0.4269052758392018,0.5197666882696047
124,1900,0.04156278785406589,160,24,100,1.0,1.0,0.06761970476234336,0.013326983777483885,0.4284201124611191,0.5196046662346079
125,1900,0.041772879614357564,150,24,100,1.0,1.0,0.10093669454424677,0.003124875910640295,0.42356083664040617,0.5191186001296176
126,1900,0.040516833448093814,160,24,100,1.0,1.0,0.04076470505149175,0.02223033135289374,0.425183555062777,0.5192806221646143
127,1800,0.039832996254179874,160,23,140,1.0,1.0,0.06653201770301832,0.005437277385689424,0.4247595639686062,0.5191186001296176
128,1900,0.03584519104360636,150,24,110,1.0,1.0,0.1248289374251686,0.0017866293701590628,0.42193386389304816,0.5192806221646143
129,2000,0.03883590180867622,140,23,100,1.0,1.0,0.05207687235482107,0.014606925524888507,0.4249424379297538,0.5199287103046014
130,1800,0.045127840816322796,160,23,100,1.0,1.0,0.20289625199276934,0.32092055866926805,0.4297251312401597,0.520252754374595
131,1800,0.046500884425161176,160,23,100,1.0,1.0,0.19919681195858027,0.05400995699743719,0.42619291302678913,0.5184705119896306
132,1800,0.04634526944381505,160,22,100,1.0,1.0,0.3186204947369599,0.36186091436305806,0.42727962271788417,0.5197666882696047
133,1900,0.04510086487346182,160,22,100,1.0,1.0,0.31741125302155393,0.30955204224842064,0.4255528940587538,0.5173363577446533
134,1800,0.04827463234232701,160,23,100,1.0,1.0,0.5349327912021603,0.43231484679085924,0.4275399341858255,0.5196046662346079
135,1700,0.04815165851740932,160,23,100,1.0,1.0,0.3122093481535199,0.44628886332511575,0.4280025118359232,0.5194426441996112
136,1700,0.04869477946948293,150,24,110,1.0,1.0,0.5697283521125531,0.07288527614265872,0.4237673551572638,0.5234931950745302
137,1700,0.05007609009323496,160,23,100,1.0,1.0,0.23933820149396764,0.012659243505023446,0.4217527975691593,0.5187945560596241
138,1900,0.05301195639432202,160,25,190,1.0,1.0,0.16056586337778686,0.463718138245811,0.4160226842797954,0.5238172391445236
139,1800,0.047882705151526296,150,23,100,1.0,1.0,0.480420882221548,0.49784618639696915,0.42859774145255275,0.5186325340246274
140,1900,0.043772892210815526,150,24,130,1.0,1.0,0.18796443868576873,0.49660174947470354,0.42170559167725835,0.5189565780946209
141,1800,0.04091757924985043,150,23,100,1.0,1.0,0.4902403869363265,0.4309586132853047,0.4305292417190139,0.5200907323395982
142,1800,0.041326615118387075,140,23,100,1.0,1.0,0.4358350574686628,0.387728982456257,0.42871251105545244,0.5213869086195723
