trial,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,f1_macro,accuracy
0,1600,0.02328001397894684,160,23,100,1.0,1.0,1.1287895352313713,0.0018410729205738682,0.4302042722955175,0.5205767984445885
1,1600,0.021305869723101098,147,24,100,1.0,1.0,1.1290373076806326,0.01595857358814127,0.431306925551948,0.5191186001296176
2,1600,0.020167624432447108,160,24,100,1.0,1.0,1.0904932399711522,0.0020366442026830914,0.4333404183814637,0.522197018794556
3,1600,0.021543979478486738,151,22,100,1.0,1.0,1.1121007780936105,0.003124565071260871,0.43214587977915336,0.5225210628645496
4,1600,0.025631377221042063,148,20,100,1.0,1.0,1.1056034385217888,0.005954553793888988,0.4242155010542414,0.5187945560596241
5,1600,0.027497462553242737,149,22,100,1.0,1.0,1.128160000655032,0.0011992724522955163,0.4279633610944041,0.5197666882696047
6,1600,0.02558664440984254,149,18,100,1.0,1.0,1.1646689947947952,0.043709904681305034,0.4325334414971042,0.5207388204795852
7,1600,0.0277575865412499,151,18,100,1.0,1.0,1.1374529597030394,0.005595074635794793,0.4277851566358815,0.5196046662346079
8,1600,0.021014538750642832,153,18,100,1.0,1.0,1.1605592152138902,0.0027520696850790523,0.4251449508330433,0.5196046662346079
9,1600,0.026163411921119963,151,22,100,1.0,1.0,1.123562603830531,0.0020609249413202366,0.43129892303700856,0.5207388204795852
10,1600,0.02338894281471013,160,25,100,1.0,1.0,1.0728340023372365,0.01280860157282851,0.42941154644249296,0.5205767984445885
11,1600,0.024305113364121302,157,20,100,1.0,1.0,1.088739116316965,0.0491850200131463,0.4290295611150703,0.5200907323395982
12,1600,0.02971282854962683,156,20,100,1.0,1.0,1.1586135060123552,0.04242248328198893,0.4271879370100198,0.5187945560596241
13,1600,0.022755030512235992,156,25,100,1.0,1.0,1.0942565531623432,0.022581544751238754,0.4247003064908264,0.5187945560596241
14,1600,0.025395054559871136,154,19,100,1.0,1.0,1.1481989177365615,0.00825654543633172,0.4306926098749895,0.5194426441996112
15,1600,0.020274221009287902,158,24,100,1.0,1.0,1.077527298954307,0.0010129492337267506,0.4277116300340907,0.5192806221646143
16,1600,0.027141347981878033,154,21,100,1.0,1.0,1.1009072112958742,0.027157943287126105,0.42659668463413314,0.5178224238496435
17,1600,0.029638978788887303,149,23,100,1.0,1.0,1.169043062400895,0.0040175251527627045,0.4260075051178999,0.5204147764095917
18,1600,0.022312022813918055,153,21,100,1.0,1.0,1.0859446909220447,0.00963495220359701,0.42738882248193605,0.5226830848995463
19,1600,0.024675338261987464,158,19,100,1.0,1.0,1.114972277086558,0.024955538505317894,0.42617448056586804,0.5199287103046014
