trial,d_model,n_heads,n_layers,ff_mult,dropout,attn_dropout,token_dropout,lr,weight_decay,warmup_ratio,min_lr,step_size,gamma,label_smoothing,focal_gamma,batch_size,epochs,grad_clip,patience,alpha0,alpha1,alpha2,alpha_vec,f1_macro,f1_c0,f1_c1,f1_c2,precision_c0,precision_c1,precision_c2,recall_c0,recall_c1,recall_c2,precision_macro,recall_macro,accuracy
0,192,8,10,4,0.3,0.25,0.05,2.3102018878452926e-05,6.981203125151329e-05,0.04,2.310201887845293e-06,5,0.2,0.1,1.8,128,40,0.0,15,0.8,0.8500000000000001,0.95,"0.8000,0.8500,0.9500",0.45765380371694775,0.5986078886310905,0.2617321632964517,0.512621359223301,0.6113744075829384,0.35654885654885654,0.42805026347790837,0.5863636363636363,0.20675105485232068,0.6388384754990926,0.4653245092032345,0.47731772223834984,0.4983797796500324
