trial,d_model,n_heads,n_layers,ff_mult,dropout,attn_dropout,token_dropout,lr,weight_decay,warmup_ratio,min_lr,step_size,gamma,label_smoothing,focal_gamma,batch_size,epochs,grad_clip,patience,alpha0,alpha1,alpha2,alpha_vec,f1_macro,f1_c0,f1_c1,f1_c2,precision_c0,precision_c1,precision_c2,recall_c0,recall_c1,recall_c2,precision_macro,recall_macro,accuracy
0,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,1.2000000000000002,128,10,1.0,3,1.4500000000000002,1.25,1.1,1.4500000000000002,1.25,1.1,"1.4500,1.2500,1.1000",0.3973073723661959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34303507812941775,0.4755282829692993,0.5268956578094621
1,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,0.5,128,10,1.0,3,0.65,0.55,1.4,0.65,0.55,1.4,"0.6500,0.5500,1.4000",0.42227710036059857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48329497384355286,0.4867076645419819,0.5238172391445236
2,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,1.9000000000000001,128,10,1.0,3,1.2000000000000002,0.5,1.5,1.2000000000000002,0.5,1.5,"1.2000,0.5000,1.5000",0.399625475642847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34556805181626365,0.48096192978225644,0.5277057679844459
3,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,2.5000000000000004,128,10,1.0,3,0.7,0.65,0.65,0.7,0.65,0.65,"0.7000,0.6500,0.6500",0.40728367721385883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4677425087568748,0.46383136596098073,0.5124756966947505
4,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,1.0,128,10,1.0,3,1.05,0.95,0.8,1.05,0.95,0.8,"1.0500,0.9500,0.8000",0.442322191666282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4623898171953496,0.47618933543604447,0.5069669475048607
5,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,1.9000000000000001,128,10,1.0,3,0.6,0.8,0.8500000000000001,0.6,0.8,0.8500000000000001,"0.6000,0.8000,0.8500",0.47541638550397874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866217757071345,0.49604771391626135,0.4883344134802333
6,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,1.4000000000000001,128,10,1.0,3,1.3,0.7,1.0,1.3,0.7,1.0,"1.3000,0.7000,1.0000",0.3954546295499963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34138932438243236,0.4727680264885346,0.5249513933895009
7,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,1.8000000000000003,128,10,1.0,3,0.5,1.1,0.65,0.5,1.1,0.65,"0.5000,1.1000,0.6500",0.4544448732809679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47068138313493885,0.4655797758108861,0.45787427090084254
8,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,0.2,128,10,1.0,3,1.4500000000000002,1.5,1.3,1.4500000000000002,1.5,1.3,"1.4500,1.5000,1.3000",0.45213641582818287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45053828976965793,0.4570735168175955,0.4938431626701231
9,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,1.0,128,10,1.0,3,0.6,1.2000000000000002,0.95,0.6,1.2000000000000002,0.95,"0.6000,1.2000,0.9500",0.47612538831289575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48468179447087945,0.4935057270959773,0.487200259235256
10,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,2.9000000000000004,128,10,1.0,3,0.8500000000000001,1.35,0.5,0.8500000000000001,1.35,0.5,"0.8500,1.3500,0.5000",0.3391024383188203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612406917825635,0.4059559287407389,0.4466947504860661
11,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,2.2,128,10,1.0,3,0.5,0.9,0.95,0.5,0.9,0.95,"0.5000,0.9000,0.9500",0.47833183252148964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890663543982318,0.4999521447969609,0.49303305249513935
12,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,2.4000000000000004,128,10,1.0,3,0.8500000000000001,0.95,1.1,0.8500000000000001,0.95,1.1,"0.8500,0.9500,1.1000",0.4750358069652771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48761768377834486,0.4967715030316973,0.48768632534024625
13,128,8,12,6,0.1,0.1,0.1,0.0001,0.0003,0.05,1e-05,10,0.1,0.1,0.9,128,10,1.0,3,0.5,1.15,0.9,0.5,1.15,0.9,"0.5000,1.1500,0.9000",0.47191715616581104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4838596798418888,0.49193734402905304,0.48217757615035645
